biog_id	x姓名	성명	name	alt_name	alt_name2	姓貫	office	reference	vol	page	side	notes
E101298	李墨禾	이사화	Yi Sahwa	李墨和	李思和	慶州 李	府使	安東權氏成化譜	2	31	b	
E101300	李益址	이익지	Yi Ikchi			慶州 李	僉知	安東權氏成化譜	2	31	b	
E103093	朴軒	박헌	Pak Hŏn			竹山 朴	司直	安東權氏成化譜	2	31	b	
E206230	朴弘文	박홍문	Pak Hongmun			竹山 朴	郡事	安東權氏成化譜	2	31	b	
E206232	朴元仁	박원인	Pak Wŏnin			竹山 朴	 	安東權氏成化譜	2	31	b	
E206244	朴元義	박원의	Pak Wŏnŭi			竹山 朴	 	安東權氏成化譜	2	31	b	
E206251	朴元禮	박원례	Pak Wŏllye			竹山 朴	 	安東權氏成化譜	2	31	b	
E206256	朴元智	박원지	Pak Wŏnji			竹山 朴	府使	安東權氏成化譜	2	31	b	
E206261	趙哲山						別侍	安東權氏成化譜	2	31	b	
E206282	朴元信	박원신	Pak Wŏnsin			竹山 朴		安東權氏成化譜	2	31	b	
E206290	朴張文	박장문	Pak Changmun			竹山 朴	 	安東權氏成化譜	2	31	b	
E206291	朴順山	박순산	Pak Sunsan			竹山 朴	 	安東權氏成化譜	2	31	b	
E206292	鄭安問	정안문	Chŏng Anmun			東萊 鄭		安東權氏成化譜	2	31	b	
E206294	兪觧	유해	Yu Hae	兪解		杞溪 兪	護軍	安東權氏成化譜	2	31	b	
E206296	兪益昌	유익창	Yu Ikch'ang			杞溪 兪	判官	安東權氏成化譜	2	31	b	
E206317	朴粹智	박수지	Pak Suji			竹山 朴	縣監	安東權氏成化譜	2	31	b	
E206318	李愼	이신	Yi Sin				部將	安東權氏成化譜	2	31	b	
E206320	朴粹敬	박수경	Pak Sugyŏng			竹山 朴	 	安東權氏成化譜	2	31	b	
E206321	朴粹忠	박수충	Pak Such'ung			竹山 朴	 	安東權氏成化譜	2	31	b	
E206322	朴粹儉	박수검	Pak Sugŏm			竹山 朴	萬戶	安東權氏成化譜	2	31	b	
E206332	朴粹禮	박수례	Pak Surye			竹山 朴	 	安東權氏成化譜	2	31	b	
E206333	朴粹恭	박수공	Pak Sugong			竹山 朴	 	安東權氏成化譜	2	31	b	
E402171	朴禂	박도	Pak To			竹山 朴	司正	安東權氏成化譜	2	31	b	
E902423	卜承亨	복승형	Pok Sŭnghyŏng			沔川 卜	司直	安東權氏成化譜	2	31	b	
E902529	朴石山	박석산	Pak Sŏksan			竹山 朴		安東權氏成化譜	2	31	b	
E000380	崔虎山	최호산	Ch'oe Hosan			東州 崔		安東權氏成化譜	2	32	a	
E100703	朴從幹	박종간	Pak Chonggan			竹山 朴		安東權氏成化譜	2	32	a	
E101169	朴復卿	박복경	Pak Pokkyŏng			竹山 朴	護軍	安東權氏成化譜	2	32	a	
E206334	尹瑗	윤징	Yun Ching	尹徵		茂松 尹	郡守	安東權氏成化譜	2	32	a	
E206337	鄭仁忠	정인충	Chŏng Inch'ung			延日 鄭	縣監	安東權氏成化譜	2	32	a	
E206339	鄭澄	정징	Chŏng Ching			延日 鄭		安東權氏成化譜	2	32	a	
E206341	朴忠至	박충지	Pak Ch'ungji			竹山 朴	郡事	安東權氏成化譜	2	32	a	
E206347	朴孝至	박효지	Pak Hyoji			竹山 朴	司正	安東權氏成化譜	2	32	a	
E206348	禹自淮	우자회	U Chahoe			丹陽 禹	 	安東權氏成化譜	2	32	a	
E206350	朴信至	박신지	Pak Sinji			竹山 朴	 	安東權氏成化譜	2	32	a	
E206351	朴誠至	박성지	Pak Sŏngji			竹山 朴	 	安東權氏成化譜	2	32	a	
E206352	宋勉	송면	Song Myŏn			鎭川 宋	 	安東權氏成化譜	2	32	a	
E206354	朴恭至	박공지	Pak Kongji			竹山 朴	 	安東權氏成化譜	2	32	a	
E206355	朴智	박지	Pak Chi			竹山 朴	別侍	安東權氏成化譜	2	32	a	
E206356	朴晢	박절	Pak Chŏl			竹山 朴	內禁	安東權氏成化譜	2	32	a	
E206360	朴景祉	박경지	Pak Kyŏngji			竹山 朴	司正	安東權氏成化譜	2	32	a	
E206375	元瑾	원근	Wŏn Kŭn			原州 元	 	安東權氏成化譜	2	32	a	
E206377	李孟孫	이맹손	Yi Maengson				護軍	安東權氏成化譜	2	32	a	
E206379	李鱗	이린	Yi Rin	李磷		全義 李	宣務	安東權氏成化譜	2	32	a	
E206382	郭守直	곽수직	Kwak Sujik				 	安東權氏成化譜	2	32	a	
E206396	辛璲	신수	Sin Su				 	安東權氏成化譜	2	32	a	
E303544	李知非	이지비	Yi Chibi			全義 李	 	安東權氏成化譜	2	32	a	
E402525	朴禱	박도	Pak To			竹山 朴	縣監	安東權氏成化譜	2	32	a	
E706050	金孫	김손	Kim Son				錄事	安東權氏成化譜	2	32	a	
E706051	金善根	김선근	Kim Sŏn'gŭn				 	安東權氏成化譜	2	32	a	
E706052	金貞根	김정근	Kim Chŏnggŭn				 	安東權氏成化譜	2	32	a	
E901344	具致中					綾城 具	副正	安東權氏成化譜	2	32	a	
E902045	朴曾	박증	Pak Chŭng	朴增		竹山 朴		安東權氏成化譜	2	32	a	
E100115	柳孝源	유효원	Yu Hyowŏn			文化 柳	別侍	安東權氏成化譜	2	32	b	
E100116	柳銀	유근	Yu Kŭn			文化 柳	 	安東權氏成化譜	2	32	b	
E100121	金恞	김이	Kim I			江陵 金	訓導	安東權氏成化譜	2	32	b	
E102307	尹仲涓	윤중연	Yun Chungyŏn			茂松 尹		安東權氏成化譜	2	32	b	
E102664	李崇儉	이숭검	Yi Sunggŏm			龍仁 李		安東權氏成化譜	2	32	b	
E300802	趙慈	조자	Cho Cha			漢陽 趙		安東權氏成化譜	2	32	b	
E400487	尹自堅	윤자견	Yun Chagyŏn			茂松 尹	主簿	安東權氏成化譜	2	32	b	
E401333	柳瑞生	유서생	Yu Sŏsaeng			晋州 柳	錄事	安東權氏成化譜	2	32	b	
E402532	任孝敦	임효돈	Im Hyodon			豊川 任		安東權氏成化譜	2	32	b	
E903452	尹沈	윤침	Yun Ch'im			茂松 尹	 	安東權氏成化譜	2	32	b	
E903454	趙得林	조득림	Cho Tŭngnim	趙得琳		白川 趙	巴山君	安東權氏成化譜	2	32	b	
E903455	尹伯涓	윤백연	Yun Paegyŏn			茂松 尹		安東權氏成化譜	2	32	b	
E903464	愼承福	신승복	Sin Sŭngbok			居昌 愼		安東權氏成化譜	2	32	b	
E903473	尹漸	윤점	Yun Chŏm			茂松 尹	 	安東權氏成化譜	2	32	b	
EB01148	吳繼宗	오계종	O Kyejong			海州 吳		安東權氏成化譜	2	32	b	
EB01299	朴宗孫	박종손	Pak Chongson			密陽 朴	 	安東權氏成化譜	2	32	b	
EB01334	吳仲老	오중로	O Chungno			海州 吳	進士	安東權氏成化譜	2	32	b	
EB01335	吳繼善	오계선	O Kyesŏn			海州 吳	奉事	安東權氏成化譜	2	32	b	
EC00366	朴疑問	박의문	Pak Ŭimun			密陽 朴	護軍	安東權氏成化譜	2	32	b	
EC02322	尹深	윤심	Yun Sim			茂松 尹	敎授	安東權氏成化譜	2	32	b	
E100053	金璉	김련	Kim Ryŏn			義城 金		安東權氏成化譜	2	33	a	
E102806	許珚	허연	Hŏ Yŏn			陽川 許	直長	安東權氏成化譜	2	33	a	
E200277	姜利行	강이행	Kang Ihaeng			晋州 姜		安東權氏成化譜	2	33	a	
E200522	許璘	허곤	Hŏ Kon	許琨		陽川 許		安東權氏成化譜	2	33	a	
E201886	許確	허확	Hŏ Hwak			陽川 許		安東權氏成化譜	2	33	a	
E800246	金城	김성	Kim Sŏng			安東 金		安東權氏成化譜	2	33	a	
E902596	許扉	허비	Hŏ Pi			陽川 許	府使	安東權氏成化譜	2	33	a	
E902598	許蓀	허손	Hŏ Son			陽川 許	郡事	安東權氏成化譜	2	33	a	
E902603	申永和	신영화	Sin Yŏnghwa			平山 申		安東權氏成化譜	2	33	a	
E902607	許薰	허훈	Hŏ Hun			陽川 許	司議	安東權氏成化譜	2	33	a	
E902615	許芝	허지	Hŏ Chi			陽川 許	郡守	安東權氏成化譜	2	33	a	
E902617	許琡	허숙	Hŏ Suk			陽川 許		安東權氏成化譜	2	33	a	
EA00123	許琛	허침	Hŏ Ch'im			陽川 許	進士	安東權氏成化譜	2	33	a	
EA00447	朴林宗	박임종	Pak Imjong			羅州 朴		安東權氏成化譜	2	33	a	
EA00614	許珉	허민	Hŏ Min			陽川 許	司勇	安東權氏成化譜	2	33	a	
E000226	許輯	허집	Hŏ Chip			陽川 許		安東權氏成化譜	2	33	b	
E200381	許聃壽			許聃		陽川 許		安東權氏成化譜	2	33	b	
E300482	許菖	허창	Hŏ Ch'ang			陽川 許	縣監	安東權氏成化譜	2	33	b	
E301266	許羚	허령	Hŏ Ryŏng			陽川 許		安東權氏成化譜	2	33	b	
E301307	金崙	김륜	Kim Ryun			延安 金	左郎	安東權氏成化譜	2	33	b	
E301309	金舜臣					延安 金	中樞	安東權氏成化譜	2	33	b	
E302926	慶侃	경간	Kyŏng Kan			淸州 慶		安東權氏成化譜	2	33	b	
E900110	許瑞	허서	Hŏ Sŏ			陽川 許		安東權氏成化譜	2	33	b	
E900111	許蘅	허형	Hŏ Hyŏng			陽川 許	典簿	安東權氏成化譜	2	33	b	
E902632	許瑊	허감	Hŏ Kam			陽川 許		安東權氏成化譜	2	33	b	
E902642	李繼貞	이계정	Yi Kyejŏng	李季貞		全義 李	縣監	安東權氏成化譜	2	33	b	
E902643	許樞	허추	Hŏ Ch'u			陽川 許	經歷	安東權氏成化譜	2	33	b	
E902646	鄭智孫	정지손	Chŏng Chison				 	安東權氏成化譜	2	33	b	
E902647	許羝	허저	Hŏ Chŏ			陽川 許	司勇	安東權氏成化譜	2	33	b	
E902649	郭自安	곽자안	Kwak Chaan			玄風 郭	 	安東權氏成化譜	2	33	b	
E902651	許羶	허전	Hŏ Chŏn			陽川 許	 	安東權氏成化譜	2	33	b	
E902653	金㠇					延安 金	進士	安東權氏成化譜	2	33	b	
E902659	韓晤					淸州 韓	司直	安東權氏成化譜	2	33	b	
E902663	許葟	허황	Hŏ Hwang			陽川 許	正郞	安東權氏成化譜	2	33	b	
EA01137	李承重	이승중	Yi Sŭngjung			全義 李		安東權氏成化譜	2	33	b	
EA01489	邊保	변보	Pyŏn Po			原州 邊	縣監	安東權氏成化譜	2	33	b	
EA03910	許璠	허번	Hŏ Pŏn			陽川 許		安東權氏成化譜	2	33	b	
EB00456	金崶	김봉	Kim Pong			延安 金	進士	安東權氏成化譜	2	33	b	
E101755	權欽	권흠	Kwŏn Hŭm			安東 權		安東權氏成化譜	2	34	a	
E103077	權晏	권안	Kwŏn An			安東 權	追武副尉	安東權氏成化譜	2	34	a	
E206398	金宗智	김종지	Kim Chongji				司直	安東權氏成化譜	2	34	a	
E206408	權智	권지	Kwŏn Chi			安東 權	 	安東權氏成化譜	2	34	a	
E206409	曺承重	조승중	Cho Sŭngjung			昌寧 曺	司直	安東權氏成化譜	2	34	a	
E206411	崔漢伯	최한백	Ch'oe Hanbaek			和順 崔	縣監	安東權氏成化譜	2	34	a	
E206414	曺倜	조척	Cho Ch'ŏk			昌寧 曺		安東權氏成化譜	2	34	a	
E206420	曺保	조보	Cho Po			昌寧 曺	 	安東權氏成化譜	2	34	a	
E206421	池繼海	지계해	Chi Kyehae			忠州 池		安東權氏成化譜	2	34	a	
E400593	文敏	문민	Mun Min			南平 文	僉知	安東權氏成化譜	2	34	a	
E706056	文諶	문심	Mun Sim			南平 文	主簿	安東權氏成化譜	2	34	a	
E706057	文譿					南平 文	司正	安東權氏成化譜	2	34	a	
E706058	文諗					南平 文		安東權氏成化譜	2	34	a	
E901138	鄭以僑	정이교	Chŏng Igyo			延日 鄭	翰林	安東權氏成化譜	2	34	a	
EA01079	南輳					宜寧 南		安東權氏成化譜	2	34	a	
EB01934	柳承緖	유승서	Yu Sŭngsŏ			文化 柳	萬戶	安東權氏成化譜	2	34	a	
EC01845	池允源	지윤원	Chi Yunwŏn			忠州 池	司勇	安東權氏成化譜	2	34	a	
E000415	南宮順	남궁순	Namgung Sun			咸恍 南宮		安東權氏成化譜	2	34	b	
E300682	南宮粲	남궁찬	Namgung Ch'an			咸恍 南宮		安東權氏成化譜	2	34	b	
E302511	洪允清	홍윤청	Hong Yunch'ŏng			南陽 洪	僉知	安東權氏成化譜	2	34	b	
E304548	權節	권절	Kwŏn Chŏl			安東 權	僉知	安東權氏成化譜	2	34	b	
E304550	權自平	권자평	Kwŏn Chap'yŏng			安東 權		安東權氏成化譜	2	34	b	
E304557	權自中	권자중	Kwŏn Chajung			安東 權	司直	安東權氏成化譜	2	34	b	
E304558	權自剛	권자강	Kwŏn Chagang			安東 權	 	安東權氏成化譜	2	34	b	
E304560	南宮肩	남궁견	Namgung Kyŏn			咸恍 南宮	縣監	安東權氏成化譜	2	34	b	
E304575	鄭叔善	정숙선	Chŏng Suksŏn				參奉	安東權氏成化譜	2	34	b	
E304577	南宮顯	남궁현	Namgung Hyŏn			咸恍 南宮	司直	安東權氏成化譜	2	34	b	
E402539	權琠	권전	Kwŏn Chŏn			安東 權	 	安東權氏成化譜	2	34	b	
E402541	陳謹	진근	Chin Kŭn			臨陂 陳	別侍	安東權氏成化譜	2	34	b	
E402544	南宮致	남궁치	Namgung Ch'i			咸恍 南宮	上將	安東權氏成化譜	2	34	b	
E402545	南宮效	남궁효	Namgung Hyo	南宮敬		咸恍 南宮	司直	安東權氏成化譜	2	34	b	
EA02893	辛得涵	신득함	Sin Tŭkham	申得涵		靈山 辛	參奉	安東權氏成化譜	2	34	b	Surname corrected using KJB 5.89b.
EA04074	權自均	권자균	Kwŏn Chagyun			安東 權		安東權氏成化譜	2	34	b	
0197fd35-6fec-75ff-987e-b7f6378f7006	李哲長					加平 李		安東權氏成化譜	2	35	a	
E304578	李深	이침	Yi Ch'im			加平 李	中樞	安東權氏成化譜	2	35	a	
E304580	李多林	이다림	Yi Tarim	李大林		加平 李	中樞	安東權氏成化譜	2	35	a	
E304581	李允孫	이윤손	Yi Yunson			加平 李	都節制使	安東權氏成化譜	2	35	a	
E304582	李哲巖	이광안	Yi Kwangan	李鐵巖		加平 李	將仕郞	安東權氏成化譜	2	35	a	
E304583	李亨孫	이형손	Yi Hyŏngson			加平 李	牧使君	安東權氏成化譜	2	35	a	
E304585	崔懽輔			崔希輔		全州 崔	通仕郎	安東權氏成化譜	2	35	a	
E304587	申希廉					平山 申	洗馬	安東權氏成化譜	2	35	a	
E304589	鄭仁烱	정인형	Chŏng Inhyŏng	鄭仁炯		奉化 鄭	佐郎	安東權氏成化譜	2	35	a	
E304592	裵亨	배형	Pae Hyŏng				部將	安東權氏成化譜	2	35	a	
E304594	權守紀	권수기	Kwŏn Sugi			安東 權	僉節制使	安東權氏成化譜	2	35	a	
E304595	權允仁	권윤인	Kwŏn Yunin			安東 權	上將	安東權氏成化譜	2	35	a	
E304596	權宗孫	권종손	Kwŏn Chongson			安東 權	僉知	安東權氏成化譜	2	35	a	
E304601	權季元	권계원	Kwŏn Kyewŏn			安東 權	 	安東權氏成化譜	2	35	a	
E304602	權從元	권종원	Kwŏn Chongwŏn	權終元		安東 權	 	安東權氏成化譜	2	35	a	
E304603	權允義	권윤의	Kwŏn Yunŭi			安東 權	司正	安東權氏成化譜	2	35	a	
E400631	閔發	민발	Min Pal			驪興 閔		安東權氏成化譜	2	35	a	
E402549	鄭嚴	정엄	Chŏng Ŏm	鄭儼		瑞山 鄭	府使	安東權氏成化譜	2	35	a	
E402551	權補	권보	Kwŏn Po			安東 權	監正	安東權氏成化譜	2	35	a	
E703867	李鐵石	이윤명	Yi Yunmyŏng			加平 李	錄事	安東權氏成化譜	2	35	a	
E703950	崔叔男					全州 崔		安東權氏成化譜	2	35	a	
E703953	唐孝良	당효량	Tang Hyoryang					安東權氏成化譜	2	35	a	
E301984	金順理	김순리	Kim Sulli			淸風 金		安東權氏成化譜	2	35	b	
E304604	權允禮	권윤례	Kwŏn Yullye			安東 權	錄事	安東權氏成化譜	2	35	b	
E304605	崔熊	최웅	Ch'oe Ung			全州 崔	司勇	安東權氏成化譜	2	35	b	
E304607	蘇孝誠	소효성	So Hyosŏng				 	安東權氏成化譜	2	35	b	
E304609	金商	김상	Kim Sang				萬戶	安東權氏成化譜	2	35	b	
E304611	權守經	권수경	Kwŏn Sugyŏng			安東 權	宣務	安東權氏成化譜	2	35	b	
E304612	權孝達	권효달	Kwŏn Hyodal			安東 權	 	安東權氏成化譜	2	35	b	
E304615	權守綜					安東 權	監察	安東權氏成化譜	2	35	b	
E304616	權偉	권위	Kwŏn Wi			安東 權	訓導	安東權氏成化譜	2	35	b	
E304625	李紈			李桓			司直	安東權氏成化譜	2	35	b	
E304627	宋逶			宋逵			判官	安東權氏成化譜	2	35	b	
E304629	趙賫					漢陽 趙	參議	安東權氏成化譜	2	35	b	
E304631	趙旭主					漢陽 趙	護軍	安東權氏成化譜	2	35	b	
E304637	金孟得						 	安東權氏成化譜	2	35	b	Filled the name using KJB 5.91a.
E304639	鄭居宗	정거종	Chŏng Kŏjong			瑞山 鄭	錄事	安東權氏成化譜	2	35	b	
E304641	鄭以偕	정이해	Chŏng Ihae	鄭以諧		瑞山 鄭	 	安東權氏成化譜	2	35	b	
E304642	鄭以雅	정이아	Chŏng Ia			瑞山 鄭	 	安東權氏成化譜	2	35	b	
E304646	康彦中	강언중	Kang Ŏnjung				僉節制使	安東權氏成化譜	2	35	b	
E304648	康孟嚴	강맹엄	Kang Maengŏm				 	安東權氏成化譜	2	35	b	
E402552	權禆	권비	Kwŏn Pi			安東 權	經歷	安東權氏成化譜	2	35	b	
E402553	權祛	권거	Kwŏn Kŏ			安東 權	中郞將	安東權氏成化譜	2	35	b	
EC01596	權依	권의	Kwŏn Ŭi			安東 權		安東權氏成化譜	2	35	b	
E304649	康仲嚴	강중엄	Kang Chungŏm				 	安東權氏成化譜	2	36	a	
E304650	康禮嚴	강예엄	Kang Yeŏm				司直	安東權氏成化譜	2	36	a	
E304651	康季嚴	강계엄	Kang Kyeŏm				司直	安東權氏成化譜	2	36	a	
E304652	權守綱	권수강	Kwŏn Sugang			安東 權	司正	安東權氏成化譜	2	36	a	
E304653	梁達	양달	Yang Tal				司直	安東權氏成化譜	2	36	a	
E304656	權孝孫	권효손	Kwŏn Hyoson			安東 權	 	安東權氏成化譜	2	36	a	
E304657	權處中	권처중	Kwŏn Ch'ŏjung			安東 權	 	安東權氏成化譜	2	36	a	
E304658	權致均	권치균	Kwŏn Ch'igyun			安東 權	 	安東權氏成化譜	2	36	a	
E304659	權致平	권치평	Kwŏn Ch'ip'yŏng			安東 權	 	安東權氏成化譜	2	36	a	
E304660	權用中	권용중	Kwŏn Yongjung			安東 權	 	安東權氏成化譜	2	36	a	
E304661	柳敬元	유경원	Yu Kyŏngwŏn				 	安東權氏成化譜	2	36	a	
E304664	金致文	김치문	Kim Ch'imun				 	安東權氏成化譜	2	36	a	
E304667	李禮敬	이예경	Yi Yegyŏng				 	安東權氏成化譜	2	36	a	
E304669	李稔	이임	Yi Im				郡事	安東權氏成化譜	2	36	a	
E304671	金淳	김순	Kim Sun				判書	安東權氏成化譜	2	36	a	
E402554	權𧝂					安東 權	舍人	安東權氏成化譜	2	36	a	
E502759	朴允儉	박윤검	Pak Yun'gŏm	朴允倫		咸陽 朴	司藝	安東權氏成化譜	2	36	a	
E502762	鄭權	정권	Chŏng Kwŏn			河東 鄭	生員	安東權氏成化譜	2	36	a	
E902164	金崇道	김숭도	Kim Sungdo			慶州 金	護軍	安東權氏成化譜	2	36	a	
E101124	李孝植	이효식	Yi Hyosik			全州 李	竺山君	安東權氏成化譜	2	36	b	
E201473	元訓	원훈	Wŏn Hun			原州 元	上護軍	安東權氏成化譜	2	36	b	
E304691	鄭深					河東 鄭	縣監	安東權氏成化譜	2	36	b	
E304713	元德崇	원덕숭	Wŏn Tŏksung			原州 元	司正	安東權氏成化譜	2	36	b	
E304715	元德仁	원덕인	Wŏn Tŏgin			原州 元		安東權氏成化譜	2	36	b	
E304718	鄭裨	정비	Chŏng Pi				司直	安東權氏成化譜	2	36	b	
E304722	朴致和	박치화	Pak Ch'ihwa					安東權氏成化譜	2	36	b	
E304725	元益壽	원익수	Wŏn Iksu			原州 元		安東權氏成化譜	2	36	b	
E304726	元規	원규	Wŏn Kyu			原州 元		安東權氏成化譜	2	36	b	
E304737	元矩	원구	Wŏn Ku			原州 元	 	安東權氏成化譜	2	36	b	
E304738	元益達	원익달	Wŏn Iktal			原州 元		安東權氏成化譜	2	36	b	
E304739	李石同	이석동	Yi Sŏktong				司直	安東權氏成化譜	2	36	b	
E304741	奇賁	기분	Ki Pun			幸州 奇	府使	安東權氏成化譜	2	36	b	
E304743	鄭棄	정기	Chŏng Ki			東萊 鄭		安東權氏成化譜	2	36	b	
E304748	奇子炯	기자형	Ki Chahyŏng	奇子烱		幸州 奇		安東權氏成化譜	2	36	b	
E304769	林壽昌	박수창	Pak Such'ang	朴壽昌			府使	安東權氏成化譜	2	36	b	
E304771	元自正	원자정	Wŏn Chajŏng			原州 元	司正	安東權氏成化譜	2	36	b	
E304772	元全	원전	Wŏn Chŏn	元澶		原州 元	縣監	安東權氏成化譜	2	36	b	
E304774	李仁行	이인행	Yi Inhaeng				 	安東權氏成化譜	2	36	b	
E304776	李洙	이수	Yi Su			全州 李	醴泉君	安東權氏成化譜	2	36	b	
E402559	元恂	원순	Wŏn Sun			原州 元	郡事	安東權氏成化譜	2	36	b	
E900368	元自直	원자직	Wŏn Chajik			原州 元	正郞	安東權氏成化譜	2	36	b	
EA02699	奇子煥	기자환	Ki Chahwan			幸州 奇	進士	安東權氏成化譜	2	36	b	
E100529	李孝老	이효로	Yi Hyoro			禮安 李		安東權氏成化譜	2	37	a	
E101113	南景祐	남경우	Nam Kyŏngu			宜寧 南	宜城君	安東權氏成化譜	2	37	a	
E101115	沈湄	심미	Sim Mi			靑松 沈		安東權氏成化譜	2	37	a	
E301374	孫繼溫	손계온	Son Kyeon			密陽 孫		安東權氏成化譜	2	37	a	
E301563	劉用平	유용평	Yu Yongp'yŏng			羽溪 劉	上護軍	安東權氏成化譜	2	37	a	
E301564	劉智問	유지주	Yu Chiju	劉智周		羽溪 劉	護軍	安東權氏成化譜	2	37	a	
E304788	金益祥	김익상	Kim Iksang				郡事	安東權氏成化譜	2	37	a	
E304790	金承幹	김승간	Kim Sŭnggan				縣監	安東權氏成化譜	2	37	a	
E304793	柳孝綱					文化 柳	 	安東權氏成化譜	2	37	a	
E304797	元自貞	원자정	Wŏn Chajŏng			原州 元	判官	安東權氏成化譜	2	37	a	
E304800	元自恭	원자공	Wŏn Chagong			原州 元	司正	安東權氏成化譜	2	37	a	
E304802	元自敬	원자경	Wŏn Chagyŏng			原州 元	司正	安東權氏成化譜	2	37	a	
E304813	孫繼良	손계량	Son Kyeryang			密陽 孫	僉知	安東權氏成化譜	2	37	a	
E304826	元自讓	원자양	Wŏn Chayang			原州 元		安東權氏成化譜	2	37	a	
E304883	崔九淵	최구연	Ch'oe Kuyŏn					安東權氏成化譜	2	37	a	
E304884	盧孝忠	노효충	No Hyoch'ung				署令	安東權氏成化譜	2	37	a	
E304886	崔在淵	최재연	Ch'oe Chaeyŏn					安東權氏成化譜	2	37	a	
E401027	鄭吉祥	정길상	Chŏng Kilsang			慶州 鄭		安東權氏成化譜	2	37	a	
E401846	崔沮	최저	Ch'oe Chŏ				上護軍	安東權氏成化譜	2	37	a	
E402560	元恢					原州 元	司正	安東權氏成化譜	2	37	a	
E402561	元忱	원침	Wŏn Ch'im			原州 元	中郞將	安東權氏成化譜	2	37	a	
